indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
709,manual_data,metaforicas,crying over spilled milk,Chorar sobre o leite derramado.,gemini,prompt4,gpt,prompt2,chorar sobre o leite derramado,0.8637
709,manual_data,metaforicas,crying over spilled milk,Chorar sobre o leite derramado.,gemini,prompt4,gpt,prompt4,Chorando sobre leite derramado.,0.96
709,manual_data,metaforicas,crying over spilled milk,Chorar sobre o leite derramado.,gemini,prompt4,gemini,prompt2,Chorar sobre o leite derramado.,0.95
709,manual_data,metaforicas,crying over spilled milk,Chorar sobre o leite derramado.,gemini,prompt4,gemma3,prompt2,Chorar por leite derramado.,0.9485
709,manual_data,metaforicas,crying over spilled milk,Chorar sobre o leite derramado.,gemini,prompt4,gemma3,prompt4,Chorar por leite derramado.,0.9485
709,manual_data,metaforicas,crying over spilled milk,Chorar sobre o leite derramado.,gemini,prompt4,gemmaX,sem_prompt,Chorando por causa do leite derramado,0.9326
715,manual_data,metaforicas,bird's eye view,Visão de conjunto.,gpt,prompt4,gpt,prompt2,visão de pássaro,0.8741
715,manual_data,metaforicas,bird's eye view,Visão de conjunto.,gpt,prompt4,gemini,prompt2,Vista panorâmica,0.8197
715,manual_data,metaforicas,bird's eye view,Visão de conjunto.,gpt,prompt4,gemini,prompt4,Visão panorâmica,0.871
715,manual_data,metaforicas,bird's eye view,Visão de conjunto.,gpt,prompt4,gemma3,prompt2,Vista aérea,0.8189
715,manual_data,metaforicas,bird's eye view,Visão de conjunto.,gpt,prompt4,gemma3,prompt4,Visão do alto.,0.9614
715,manual_data,metaforicas,bird's eye view,Visão de conjunto.,gpt,prompt4,gemmaX,sem_prompt,visão panorâmica,0.8316
716,manual_data,metaforicas,by a long shot,De forma alguma.,gemma3,prompt4,gpt,prompt2,de longe,0.9054
716,manual_data,metaforicas,by a long shot,De forma alguma.,gemma3,prompt4,gpt,prompt4,de longe,0.9054
716,manual_data,metaforicas,by a long shot,De forma alguma.,gemma3,prompt4,gemini,prompt2,De longe,0.9203
716,manual_data,metaforicas,by a long shot,De forma alguma.,gemma3,prompt4,gemini,prompt4,De longe.,0.9353
716,manual_data,metaforicas,by a long shot,De forma alguma.,gemma3,prompt4,gemma3,prompt2,De maneira alguma.,0.9366
716,manual_data,metaforicas,by a long shot,De forma alguma.,gemma3,prompt4,gemmaX,sem_prompt,por uma grande margem,0.8302
717,manual_data,metaforicas,add insult to injury,Botar mais lenha na fogueira.,gemini,prompt4,gpt,prompt2,Adicionar insulto à lesão.,0.8707
717,manual_data,metaforicas,add insult to injury,Botar mais lenha na fogueira.,gemini,prompt4,gpt,prompt4,agravar a situação,0.8786
717,manual_data,metaforicas,add insult to injury,Botar mais lenha na fogueira.,gemini,prompt4,gemini,prompt2,Piorar as coisas,0.8734
717,manual_data,metaforicas,add insult to injury,Botar mais lenha na fogueira.,gemini,prompt4,gemma3,prompt2,Atingir/Juntar-se a um golpe com outro.,0.8417
717,manual_data,metaforicas,add insult to injury,Botar mais lenha na fogueira.,gemini,prompt4,gemma3,prompt4,Para completar a desgraça.,0.8844
717,manual_data,metaforicas,add insult to injury,Botar mais lenha na fogueira.,gemini,prompt4,gemmaX,sem_prompt,Acrescentar insulto à injúria,0.843
