ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita morre ""convenientemente"" em um acidente enquanto ""aprendia a dirigir"" pouco antes do país acabar com a proibição de mulheres ao volante.","Saudi woman dies ""conveniently"" in a car accident while ""learning to drive"" shortly before the country lifts its ban on women driving.",gemma3/prompt2,0.9852211475372311
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita morre ""convenientemente"" em um acidente enquanto ""aprendia a dirigir"" antes do país revogar a proibição de mulheres ao volante.","Saudi woman dies ""conveniently"" in an accident while ""learning to drive"" before the country lifted its ban on women driving.",gemma3/prompt1,0.9856563806533811
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita convenientemente morre em acidente ‘aprendendo a dirigir, antes de o país levantar a sua proibição de motoristas femininos","Saudi woman conveniently dies in an accident ‘learning to drive, before the country lifts its ban on female drivers",marian/,0.9892106056213371
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,'Uma mulher saudita morre convenientemente em um acidente ‘enquanto aprendia a dirigir’ antes que o país levantasse sua proibição sobre motoristas do sexo feminino.',"""A Saudi woman conveniently dies in an accident 'while learning to drive' before the country lifted its ban on female drivers.""",gpt/prompt1,0.9907673597335811
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Uma mulher saudita morre convenienteemente em um acidente ""enquanto aprendia a dirigir"" antes que o país levante sua proibição contra motoristas femininas.","A Saudi woman dies conveniently in an accident ""while learning to drive"" before the country lifts its ban on female drivers.",qwen/prompt2,0.9911134839057921
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"""Mulher saudita morre acidentalmente em acidente 'enquanto aprende a dirigir' justo antes do país abolir a proibição de mulheres dirigir.""","""A Saudi Arabian woman dies accidentally in a crash 'while learning to drive' just before the country abolishes its ban on women driving.""",llama/prompt2,0.9946126937866211
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita morre convenientemente em acidente ""enquanto aprendia a conduzir"" antes do país levantar a proibição de mulheres conduzirem",Saudi woman conveniently dies in accident 'while learning to drive' before country lifts ban on women driving,gemmaX/,0.995757460594177
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita convenientemente morre em acidente ""enquanto aprendia a dirigir"" antes do país suspender a proibição de mulheres motoristas.
","Saudi woman conveniently dies in an accident ""while learning to drive"" before the country lifts the ban on female drivers.",gemini/prompt1,1.0
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"""Mulher saudita morre convenientemente em acidente 'enquanto aprende a dirigir' antes de o país abolir sua proibição para mulheres dirigir.""","""A Saudi Arabian woman conveniently dies in a crash 'while learning to drive' before the country abolishes its ban on women driving.""",mistral/prompt2,1.0
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Uma mulher saudita morre convenientemente em acidente ""aprendendo a dirigir"" antes que o país levante a proibição sobre motoristas femininas","A Saudi woman dies conveniently in a car accident while ""learning to drive"" before the country lifts the ban on female drivers.",qwen/prompt1,1.0
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Campanha de Revoy Reverte Contra Proprietários de Armas Legais,Campaign Against Legal Gun Owners,mistral/prompt2,0.47226437926292403
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Representante Moylan Reaviva Sua Campanha Contra Os Legais Detentores de Armas de Fogo,Moylan's Campaign Heats Up Against Gun Law Supporters,llama/prompt3,0.656418442726135
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,"""Representante Moylan Relançou Sua Campanha Contra proprietários de Armas com Cidadania""","""Representante Moylan Relançou Sua Campanha Contra Proprietários de Armas com Cidadania""",mistral/prompt4,0.733647167682647
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Deputado Moylan Revive Sua Campanha Contra Dono Responsável de Armas de Fogo,"""Deputy Moylan Resurrects His Campaign Against Responsible Gun Owner""",mistral/prompt3,0.747191667556762
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Deputado Moylan Reacende a Caçada aos Proprietários Honrados de Armas de Fogo.,Representative Moylan Resumes the Hunt for Honest Gun Owners.,gemma3/prompt4,0.8720676898956291
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O Deputado Moylan Renova Sua Campanha Contra Donos de Armas Legais,Deputy Moylan Revives His Campaign Against Lawful Gun Owners,qwen/prompt3,0.8727703094482421
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Deputado Moylan Revive Sua Campanha Contra Donos de Armas de Fogo com Senso de Responsabilidade,Deputy Moylan Revives Campaign Against Gun Owners with Sense of Responsibility,mistral/prompt1,0.877257168292999
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Rep. Moylan Revive Sua Campanha Contra Proprietários Legítimos de Armas Nedelñas,Rep. Moylan Revives Campaign Against Legitimate Gun Owners in January,qwen/prompt1,0.891947627067565
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O Rep. Moylan Reativa Sua Campanha Contra Proprietários de Armas Responsáveis.,Representative Moylan Re-Activates Campaign Against Responsible Gun Owners.,llama/prompt2,0.9138568639755241
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Dep. Moylan Renova sua Campanha Contra Proprietários de Armas de Fogo Cumpridores da Lei,Del. Moylan Renews Campaign Against Law-Abiding Gun Owners,gemma3/prompt2,0.9146809577941891
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,"Moylan reacende a caça aos donos de armas cumpridores da lei.
",Moylan reignites the hunt for law-abiding gun owners.,gemma3/prompt3,0.9259071350097651
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O Deputado Moylan Revive Sua Campanha Contra os Proprietários de Armas Legais,Deputy Moylan Revives His Campaign Against Legitimate Gun Owners,qwen/prompt4,0.9289747476577751
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,"O Deputado Moylan reacende a fogueira contra os donos de armas de fogo que cumprem a lei.
",Moylan reignites the fire against law-abiding gun owners.,gemini/prompt3,0.9387050867080681
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,"Moylan reacende a fogueira contra os donos de armas de fogo que cumprem a lei.
",Moylan reignites the bonfire against law-abiding gun owners.,gemini/prompt4,0.93923008441925
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O Deputado Moylan Revive Sua Campanha Contra Proprietários de Armas que Cumpram a Lei.,"""Deputy Moylan Revives His Campaign Against Law-Abiding Gun Owners.""",gpt/prompt2,0.9453816413879391
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O deputado Moylan reativa sua campanha contra proprietários de armas que cumprem a lei.,"""Deputy Moylan reactivates his campaign against law-abiding gun owners.""",gpt/prompt1,0.9554928541183471
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O Dep. Moylan Ressuscita Sua Campanha Contra os Cidadãos de Bem que Possuem Armas.,"""Rep. Moylan Revives His Campaign Against Law-Abiding Citizens Who Own Guns.""",gpt/prompt3,0.9575039744377131
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Deputado Moylan Renova sua Campanha Contra Donos de Armas de Fogo Cumpridores da Lei,Representative Moylan renews his campaign against law-abiding gun owners.,gemma3/prompt1,0.9589062929153441
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O Deputado Moylan Revive sua Campanha Contra Donos de Armas que Cumprem a Lei.,Congressman Moylan Revives His Campaign Against Law-Abiding Gun Owners.,gemini/prompt2,0.959807395935058
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Rep. Moylan Ressuscita Sua Campanha Contra Proprietários de Armas que Cumpram a Lei.,Rep. Moylan Revives His Campaign Against Law-Abiding Gun Owners.,gpt/prompt4,0.9857629537582391
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,O deputado Moylan revive a sua campanha contra os proprietários de armas de fogo que cumprem a lei.,The legislator Moylan revives his campaign against law-abiding gun owners.,llama/prompt4,0.989179253578186
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Rep. Moylan Revitaliza sua campanha contra os possuidores de armas de fogo que respeitam a lei,Rep. Moylan has reignited his campaign against law-abiding gun owners,meta/,0.9912000298500061
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,A campanha de Moylan contra proprietários legítimos de armas de fogo ganha novo fôlego.,Moylan's campaign against legitimate gun owners gains new momentum.,qwen/prompt2,0.9930474758148191
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Rep. Moylan Revive Sua Campanha Contra Proprietários de Armas de Fogo que Cumpram a Lei.,Rep. Moylan Revives His Campaign Against Law-Abiding Gun Owners.,llama/prompt1,0.999238610267639
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,"Dep. Moylan retoma sua campanha contra proprietários de armas de fogo que cumprem a lei.
",Rep. Moylan resumes his campaign against law-abiding gun owners.,gemini/prompt1,1.0
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Deputado Moylan reavivou a sua campanha contra os proprietários de armas de fogo que respeitam a lei,Congressman Moylan has revived his campaign against law-abiding gun owners.,gemmaX/,1.0
Rep. Moylan Revives His Campaign Against Law-Abiding Firearm Owners,Rep. Moylan revive a sua campanha contra os proprietários de armas de fogo que respeitam a lei,Rep. Moylan revives his campaign against law-abiding gun owners,marian/,1.0
