ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
come out of your shell,Sair da sua concha.,Come out of your shell.,llama/prompt1,0.9840396642684931
come out of your shell,Sai da sua concha,Come out of your shell,qwen/prompt2,0.9841291904449461
come out of your shell,Saia da sua casca,Get out of your shell.,mistral/prompt1,0.9894688129425041
come out of your shell,Sai do seu casulo,"""Come out of your shell.""",mistral/prompt2,0.9912000298500061
come out of your shell,sair da sua casca,come out of your shell,mistral/prompt4,0.994280815124511
come out of your shell,sair da sua concha,come out of your shell,gpt/prompt2,0.9987233877182001
come out of your shell,sair da casca,break out of the shell,gpt/prompt1,0.999777436256408
climbing the ladder,Subir de nível ou carreira.,Take it to the next level or career advancement.,llama/prompt2,0.7996978759765621
climbing the ladder,subindo a escada,Upstairs,marian/,0.843463480472564
climbing the ladder,A caminho dos degraus,"""On the way to the steps.""",mistral/prompt3,0.9458503127098081
climbing the ladder,Subir a escada do sucesso.,Subir a escada do sucesso.,llama/prompt3,0.950787842273712
climbing the ladder,Escalar a escalada,Taking the step-up.,llama/prompt4,0.962914288043975
climbing the ladder,"Subir degraus.
",Climb the ladder.,gemma3/prompt4,0.9634371995925901
climbing the ladder,subir na carreira,climb the career ladder,qwen/prompt4,0.967520356178283
climbing the ladder,Subir na escada,"""Climb the ladder""",mistral/prompt4,0.9691861867904661
climbing the ladder,Subir degraus.,Climbing the ladder.,gemma3/prompt3,0.9748234748840331
climbing the ladder,subir na escada,go up the stairs,qwen/prompt1,0.9758278131484981
climbing the ladder,subindo na vida,climbing the ladder of life,gpt/prompt4,0.979721903800964
climbing the ladder,Subindo a escada,♪ Going up the stairs ♪,meta/,0.981927514076232
climbing the ladder,"Escalando a escada do sucesso.
",Climbing the ladder of success.,gemini/prompt3,0.9866594076156611
climbing the ladder,subindo a escada,going up the stairs,gpt/prompt1,0.9912000298500061
climbing the ladder,subindo a escada,going up the stairs,qwen/prompt2,0.9912000298500061
climbing the ladder,subindo os degraus,Climbing the stairs,gpt/prompt3,0.9916549921035761
climbing the ladder,"Escalando a escada.
",Climbing the ladder.,gemini/prompt4,0.9949641227722161
climbing the ladder,Subindo a escada,Going up the stairs,gemma3/prompt2,0.9956022500991821
climbing the ladder,Subindo a escada,Going up the stairs,mistral/prompt1,0.9956022500991821
climbing the ladder,Subindo na escada,Going up the stairs,gemma3/prompt1,0.9959939718246461
climbing the ladder,subindo pela escada,climbing the ladder,qwen/prompt3,0.9969764947891231
climbing the ladder,Subindo na escada,Climbing the ladder,mistral/prompt2,0.9986474514007561
climbing the ladder,"Subindo a escada
","Going up the stairs
",gemini/prompt1,0.999679923057556
climbing the ladder,"Subindo a escada
","Going up the stairs
",gemini/prompt2,0.999679923057556
climbing the ladder,subindo a escada,climbing the stairs,gemmaX/,1.0
climbing the ladder,subindo a escada,climbing the stairs,gpt/prompt2,1.0
climbing the ladder,Subir a escada do sucesso.,Climbing the ladder of success.,llama/prompt1,1.0
dark horse,"Cavalo selado.
",Locked and loaded.,gemini/prompt3,0.500806808471679
dark horse,"O que queres, meu.","Whatever you want, man.",meta/,0.7363398075103761
dark horse,Cavalo desconhecido,"""The Unseen Steed""",llama/prompt3,0.826173961162567
dark horse,cavalo surpreendente,Surprise Horse,qwen/prompt4,0.865627527236938
dark horse,cavalo de Tróia,Trojan horse,gpt/prompt4,0.8896763920783991
dark horse,cavalo de Tróia,Trojan horse,gpt/prompt3,0.8896768093109131
dark horse,cavalo de Tróia,Trojan horse,gpt/prompt2,0.891265273094177
dark horse,Cavalo Sombrio.,Shadow Steed.,gemma3/prompt4,0.8948566913604731
dark horse,Cavalinho preto,Black pony,gemma3/prompt1,0.9284251928329461
dark horse,cavalo surpreendente,surprising steed,qwen/prompt3,0.93723464012146
dark horse,Cavalo de troia,Trojan Horse,llama/prompt2,0.956334114074707
dark horse,Cavalo bizarro,Weird Horse,llama/prompt1,0.977432370185852
dark horse,Cavalo negro.,Cavallo nero.,llama/prompt4,0.988998889923095
dark horse,"Cavalo negro
","Black horse
",gemini/prompt1,1.0
dark horse,"Cavalo negro
","Black horse
",gemini/prompt2,1.0
dark horse,"Cavalo negro.
",Dark horse.,gemini/prompt4,1.0
dark horse,Cavalo escuro,Dark horse,gemma3/prompt2,1.0
dark horse,Cavalinho escuro.,Dark horse.,gemma3/prompt3,1.0
dark horse,cavalo escuro,dark horse,gemmaX/,1.0
dark horse,cavalo escuro,dark horse,gpt/prompt1,1.0
dark horse,cavalo escuro,Dark horse,marian/,1.0
dark horse,cavalo escuro,Dark horse,mistral/prompt1,1.0
dark horse,Cavalo escuro,Black Horse,mistral/prompt2,1.0
dark horse,cavalo negro,Black horse,mistral/prompt3,1.0
dark horse,cavalo negro,black horse,mistral/prompt4,1.0
dark horse,cavalo negro,black horse,qwen/prompt1,1.0
dark horse,cavalo negro,black horse,qwen/prompt2,1.0
as stubborn as a mule,Tanto quanto um burro.,Not in the least; not even a little bit.,llama/prompt2,0.525114774703979
as stubborn as a mule,Duro como uma bicha.,Like a bull in a china shop.,llama/prompt3,0.627888202667236
as stubborn as a mule,Teimoso que só Deus me deu.,Stubborn as a mule.,gemma3/prompt4,0.630457043647766
as stubborn as a mule,Dura como um asno.,Durável como um burro.,llama/prompt4,0.8047684431076051
as stubborn as a mule,ser rezinha như ngựa,be as short as a horse,qwen/prompt4,0.843621492385864
as stubborn as a mule,Cada vez mais teimosa que um burro.,"The more stubborn, like a mule.",llama/prompt1,0.881471991539001
as stubborn as a mule,tanques como um jumento.,tanks like a mule.,mistral/prompt1,0.903003454208374
as stubborn as a mule,Tão teimoso quanto um burro,As stubborn as a mule.,mistral/prompt2,0.9346726536750791
as stubborn as a mule,Testardo como uma mula.,Stubborn as a mule.,mistral/prompt4,0.9467751979827881
as stubborn as a mule,"Teimoso como uma mula.
",Stubborn as a mule.,gemini/prompt3,0.9524127244949341
as stubborn as a mule,"Teimoso como uma mula.
",Stubborn as a mule.,gemini/prompt4,0.9524127840995781
as stubborn as a mule,"Tão teimoso quanto uma mula.
","As stubborn as a mule.
",gemini/prompt1,0.9538434147834771
as stubborn as a mule,Teimoso como uma mula.,Stubborn as a mule,mistral/prompt3,0.962762236595153
as stubborn as a mule,"Teimoso como uma mula.
","Stubborn as a mule.
",gemini/prompt2,0.9635456204414361
as stubborn as a mule,Teimoso como uma mula.,As stubborn as a mule.,gemma3/prompt3,0.9646861553192131
as stubborn as a mule,É tão teimoso como uma mula.,You're just as stubborn as a mule.,meta/,0.9670714139938351
as stubborn as a mule,Teimoso como uma mula.,Stubborn as a mule.,gemma3/prompt1,0.9682376980781551
as stubborn as a mule,Teimoso como uma mula.,Stubborn as a mule.,gemma3/prompt2,0.9682377576828001
as stubborn as a mule,teimoso como uma mulassana,stubborn as a mule,qwen/prompt3,0.984171748161315
as stubborn as a mule,tão teimoso quanto um burro,as stubborn as a mule,qwen/prompt2,0.9880425930023191
as stubborn as a mule,tão teimoso como uma mula,as stubborn as a mule,marian/,0.988324880599975
as stubborn as a mule,tão teimoso quanto uma mula,as stubborn as a mule,gemmaX/,0.9897111654281611
as stubborn as a mule, tão teimoso quanto uma mula,as stubborn as a mule,qwen/prompt1,0.9897111654281611
as stubborn as a mule,teimoso como uma mula,stubborn as a mule,gpt/prompt3,0.9929460287094111
as stubborn as a mule,teimoso como uma mula,stubborn as a mule,gpt/prompt4,0.9929460287094111
as stubborn as a mule,teimoso como uma mula,stubborn as a mule,gpt/prompt1,1.0
as stubborn as a mule,teimoso como uma mula,stubborn as a mule,gpt/prompt2,1.0
He is cutting vegetables for dinner.,Ele está picando o dia a dia para o jantar.,He's chipping away at the day for dinner.,gemma3/prompt3,0.6411863565444941
He is cutting vegetables for dinner.,Ele está cortando a vida dos planos para a janta.,He's snuffing out the life from the dinner plans.,mistral/prompt4,0.6687357425689691
He is cutting vegetables for dinner.,Ele está descascando a realidade para a janta.,Ele está despejando a realidade em seu prato.,llama/prompt3,0.669926822185516
He is cutting vegetables for dinner.,Está picando vegetais para jantar.,It's crunching numbers for dinner.,llama/prompt4,0.6738985776901241
He is cutting vegetables for dinner.,"Ele está lapidando a ceia.
",He’s polishing the feast.,gemma3/prompt4,0.682955622673034
He is cutting vegetables for dinner.,"Ele está fatiando a noite.
",He's slicing through the night.,gemini/prompt3,0.738940358161926
He is cutting vegetables for dinner.,"Ele está fatiando a noite.
",He's slicing through the night.,gemini/prompt4,0.738940358161926
He is cutting vegetables for dinner.,Ele está cortejando para o jantar.,He's courting for dinner.,mistral/prompt3,0.8050106763839721
He is cutting vegetables for dinner.,Ele está cortando cenas para o jantar.,He is trimming the menu for dinner.,qwen/prompt3,0.8348696231842041
He is cutting vegetables for dinner.,Ele está fatiando os ingredientes do banquete.,He is slicing the ingredients of the feast.,gpt/prompt3,0.9054237604141231
He is cutting vegetables for dinner.,- Está a cortar vegetais para o jantar.,She's cutting up vegetables for dinner.,meta/,0.9469466209411621
He is cutting vegetables for dinner.,Ele está preparando ingredientes para a ceia.,He is chopping the veggies for the feast.,qwen/prompt4,0.954677820205688
He is cutting vegetables for dinner.,Ele está picando os legumes para o jantar.,He's chopping the veggies for dinner.,gpt/prompt4,0.985200405120849
He is cutting vegetables for dinner.,"Ele está cortando vegetais para o jantar.
","He is chopping vegetables for dinner.
",gemini/prompt1,0.9894311428070061
He is cutting vegetables for dinner.,"Ele está cortando vegetais para o jantar.
","He is chopping vegetables for dinner.
",gemini/prompt2,0.9894311428070061
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He is chopping vegetables for dinner.,gemma3/prompt1,0.9912000298500061
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He is chopping vegetables for dinner.,gemma3/prompt2,0.9912000298500061
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He's chopping vegetables for dinner.,gemmaX/,0.9912000298500061
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He is chopping vegetables for dinner.,llama/prompt1,0.9912000298500061
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He is chopping vegetables for dinner.,llama/prompt2,0.9912000298500061
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He is cutting vegetables for dinner.,gpt/prompt1,1.0
He is cutting vegetables for dinner.,Ele está cortando legumes para o jantar.,He is cutting vegetables for dinner.,gpt/prompt2,1.0
He is cutting vegetables for dinner.,Ele está a cortar legumes para o jantar.,He's cutting vegetables for dinner.,marian/,1.0
He is cutting vegetables for dinner.,Ele está cortando vegetais para o jantar.,He is cutting vegetables for dinner.,mistral/prompt1,1.0
He is cutting vegetables for dinner.,Ele está cortando vegetais para o jantar.,He is cutting vegetables for dinner.,mistral/prompt2,1.0
He is cutting vegetables for dinner.,Ele está cortando vegetais para jantar.,He is cutting vegetables for dinner.,qwen/prompt1,1.0
He is cutting vegetables for dinner.,Ele está cortando vegetais para o jantar.,He is cutting vegetables for dinner.,qwen/prompt2,1.0
feeding the fire,Acer Tarde o Fogo.,Delayed Lighting the Fire.,llama/prompt3,0.584772109985351
feeding the fire,Alimentação do fogo,Fire supply,marian/,0.838730216026306
feeding the fire,"Alimentar as chamas.
",Fan the flames.,gemma3/prompt3,0.8861970901489251
feeding the fire,aquecer o fogo,fan the flames,qwen/prompt4,0.8910778760910031
feeding the fire,Alimentar o fogo,Stoke the fire,mistral/prompt4,0.9084219336509701
feeding the fire,alimentando o fogo,fueling the fire,qwen/prompt2,0.9174940586090081
feeding the fire,Alimentar as chamas.,Fuel the fire.,gemma3/prompt4,0.920587062835693
feeding the fire,alimentar a chama,Fuel the fire,mistral/prompt3,0.9250911474227901
feeding the fire,Alimentando o fogo,Fueling the fire,gemma3/prompt1,0.9343903064727781
