indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
1501,NEO – Saudi Arabia and Israel replace Syria with Lebanon as their next victim,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,gemmaX,sem_prompt,gpt,prompt2,0.95
1501,NEO – Saudi Arabia and Israel replace Syria with Lebanon as their next victim,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,gemmaX,sem_prompt,gpt,prompt4,0.95
1501,NEO – Saudi Arabia and Israel replace Syria with Lebanon as their next victim,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,gemmaX,sem_prompt,gemini,prompt2,0.95
1501,NEO – Saudi Arabia and Israel replace Syria with Lebanon as their next victim,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1516,"Gun Owners Need the NRA, and the NRA Needs You","Os proprietários de armas precisam da NRA, e a NRA precisa de você.","Os proprietários de armas precisam da NRA, e a NRA precisa de você.",gemmaX,sem_prompt,gpt,prompt4,0.95
1517,The U.S. Should Support Kurdish Independence for Moral and Practical Reasons,Os EUA deveriam apoiar a independência curda por razões morais e práticas.,Os EUA deveriam apoiar a independência curda por razões morais e práticas.,gemma3,prompt2,gemini,prompt2,0.95
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está desenvolvendo táxis voadores para a Uber.","Não, a NASA não está desenvolvendo táxis voadores para a Uber.",gemini,prompt2,gpt,prompt4,0.95
1567,Why Everyone is Wearing Black at the Golden Globes,Por que todo mundo está vestindo preto no Globo de Ouro?,Por que todo mundo está vestindo preto no Globo de Ouro?,gemma3,prompt2,gpt,prompt2,0.95
1567,Why Everyone is Wearing Black at the Golden Globes,Por que todo mundo está vestindo preto no Globo de Ouro?,Por que todo mundo está vestindo preto no Globo de Ouro?,gemma3,prompt2,gemini,prompt2,0.95
1569,Justice Department issues memo on religious liberty to federal agencies,Departamento de Justiça emite memorando sobre liberdade religiosa a agências federais.,Departamento de Justiça emite memorando sobre liberdade religiosa a agências federais.,gemini,prompt2,gemma3,prompt2,0.95
1570,Bill Maher blames Fox News for white supremacy violence in Charlottesville,Bill Maher culpa a Fox News pela violência supremacista branca em Charlottesville.,Bill Maher culpa a Fox News pela violência supremacista branca em Charlottesville.,gemini,prompt2,gemma3,prompt2,0.95
1578,Surgeons Remove 263 Coins And 100 Nails From One Man’s Stomach,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,gemmaX,sem_prompt,gpt,prompt2,0.95
1578,Surgeons Remove 263 Coins And 100 Nails From One Man’s Stomach,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,gemmaX,sem_prompt,gpt,prompt4,0.95
1578,Surgeons Remove 263 Coins And 100 Nails From One Man’s Stomach,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1582,What Is the Iran Nuclear Deal? And Why Does Trump Hate It?,O que é o acordo nuclear com o Irã? E por que Trump o odeia?,O que é o acordo nuclear com o Irã? E por que Trump o odeia?,gemma3,prompt2,gemmaX,sem_prompt,0.95
1585,Yankees Hope to Have Holliday and Castro Back Next Weekend,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,gemini,prompt2,gpt,prompt2,0.95
1585,Yankees Hope to Have Holliday and Castro Back Next Weekend,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,gemini,prompt2,gpt,prompt4,0.95
1585,Yankees Hope to Have Holliday and Castro Back Next Weekend,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,gemini,prompt2,gemma3,prompt2,0.95
1590,How the South Pacific Countries Are Selling Their Votes,Como os países do Pacífico Sul estão vendendo seus votos.,Como os países do Pacífico Sul estão vendendo seus votos.,gpt,prompt2,gemini,prompt4,0.95
1590,How the South Pacific Countries Are Selling Their Votes,Como os países do Pacífico Sul estão vendendo seus votos.,Como os países do Pacífico Sul estão vendendo seus votos.,gpt,prompt2,gemma3,prompt2,0.95
1590,How the South Pacific Countries Are Selling Their Votes,Como os países do Pacífico Sul estão vendendo seus votos.,Como os países do Pacífico Sul estão vendendo seus votos.,gpt,prompt2,gemma3,prompt4,0.95
1597,How the god you worship influences the ghosts you see,Como o deus que você adora influencia os fantasmas que você vê.,Como o deus que você adora influencia os fantasmas que você vê.,gemmaX,sem_prompt,gpt,prompt2,0.95
1597,How the god you worship influences the ghosts you see,Como o deus que você adora influencia os fantasmas que você vê.,Como o deus que você adora influencia os fantasmas que você vê.,gemmaX,sem_prompt,gpt,prompt4,0.95
1597,How the god you worship influences the ghosts you see,Como o deus que você adora influencia os fantasmas que você vê.,Como o deus que você adora influencia os fantasmas que você vê.,gemmaX,sem_prompt,gemini,prompt2,0.95
1597,How the god you worship influences the ghosts you see,Como o deus que você adora influencia os fantasmas que você vê.,Como o deus que você adora influencia os fantasmas que você vê.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1605,Matt Ryan leads Falcons to 23-17 win over Chicago Bears,Matt Ryan leva os Falcons a uma vitória de 23-17 sobre os Chicago Bears.,Matt Ryan leva os Falcons a uma vitória de 23-17 sobre os Chicago Bears.,gemmaX,sem_prompt,gpt,prompt2,0.95
1608,Research shows barriers for girls and students of color negatively impacts innovation in the US,Pesquisas mostram que barreiras para meninas e estudantes de cor impactam negativamente a inovação nos EUA.,Pesquisas mostram que barreiras para meninas e estudantes de cor impactam negativamente a inovação nos EUA.,gemma3,prompt2,gpt,prompt2,0.95
1611,UN Health Agency: Measles Has Killed 35 Children in Europe,Agência de Saúde da ONU: Sarampo matou 35 crianças na Europa.,Agência de Saúde da ONU: Sarampo matou 35 crianças na Europa.,gpt,prompt2,gemini,prompt2,0.95
1614,Robert Spano Will Leave the Atlanta Symphony After 20 Years,Robert Spano deixará a Orquestra Sinfônica de Atlanta após 20 anos.,Robert Spano deixará a Orquestra Sinfônica de Atlanta após 20 anos.,gpt,prompt2,gemini,prompt2,0.95
1614,Robert Spano Will Leave the Atlanta Symphony After 20 Years,Robert Spano deixará a Orquestra Sinfônica de Atlanta após 20 anos.,Robert Spano deixará a Orquestra Sinfônica de Atlanta após 20 anos.,gpt,prompt2,gemma3,prompt2,0.95
1623,Why You Need to Pay Attention to The SITSA Act,Por que você precisa prestar atenção à Lei SITSA.,Por que você precisa prestar atenção à Lei SITSA.,gemmaX,sem_prompt,gemini,prompt2,0.95
1643,Can I Test the Health of My Gut Microbiota?,Posso testar a saúde da minha microbiota intestinal?,Posso testar a saúde da minha microbiota intestinal?,gemmaX,sem_prompt,gpt,prompt2,0.95
1643,Can I Test the Health of My Gut Microbiota?,Posso testar a saúde da minha microbiota intestinal?,Posso testar a saúde da minha microbiota intestinal?,gemmaX,sem_prompt,gemini,prompt2,0.95
1643,Can I Test the Health of My Gut Microbiota?,Posso testar a saúde da minha microbiota intestinal?,Posso testar a saúde da minha microbiota intestinal?,gemmaX,sem_prompt,gemma3,prompt2,0.95
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Queridas mulheres brancas, não há nada de heroico em não ter relações sexuais com nazistas.","Queridas mulheres brancas, não há nada de heroico em não ter relações sexuais com nazistas.",gemmaX,sem_prompt,gpt,prompt2,0.95
1665,Activists replace statue of Robert E. Lee with statue of a pregnant black woman in Baltimore,Ativistas substituem estátua de Robert E. Lee por estátua de uma mulher negra grávida em Baltimore.,Ativistas substituem estátua de Robert E. Lee por estátua de uma mulher negra grávida em Baltimore.,gpt,prompt2,gpt,prompt4,0.95
1665,Activists replace statue of Robert E. Lee with statue of a pregnant black woman in Baltimore,Ativistas substituem estátua de Robert E. Lee por estátua de uma mulher negra grávida em Baltimore.,Ativistas substituem estátua de Robert E. Lee por estátua de uma mulher negra grávida em Baltimore.,gpt,prompt2,gemma3,prompt2,0.95
1699,"I didn't want her to be blindsided, so I leaked the debate questions to Hillary ahead of the debate!","Eu não queria que ela fosse pega de surpresa, então vazei as perguntas do debate para Hillary antes do debate!","Eu não queria que ela levasse um susto, então eu joguei as perguntas do debate para a Hillary antes do debate!",gemini,prompt2,gemma3,prompt4,0.95
1702,"Less than one day after terror attack, Trump's campaign accuses the media of attacking the president","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.",gemma3,prompt2,gpt,prompt2,0.95
1702,"Less than one day after terror attack, Trump's campaign accuses the media of attacking the president","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.",gemma3,prompt2,gpt,prompt4,0.95
1702,"Less than one day after terror attack, Trump's campaign accuses the media of attacking the president","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.",gemma3,prompt2,gemini,prompt2,0.95
1703,Tamra Judge's birthday brings out interesting social media comments,O aniversário de Tamra Judge gera comentários interessantes nas redes sociais.,O aniversário de Tamra Judge gera comentários interessantes nas redes sociais.,gemmaX,sem_prompt,gemini,prompt2,0.95
2149,Alex Jones hyped fake news about ‘black gangs’ looting after Hurricane Harvey,"Alex Jones divulgou notícias falsas sobre ""gangues negras"" saqueando após o furacão Harvey.","Alex Jones divulgou notícias falsas sobre ""gangues negras"" saqueando após o furacão Harvey.",gemini,prompt2,gemma3,prompt2,0.95
2152,WATCH: Jim Acosta tries to get Sarah Huckabee Sanders to admit collusion with Russia,VEJA: Jim Acosta tenta fazer Sarah Huckabee Sanders admitir conluio com a Rússia.,VEJA: Jim Acosta tenta fazer Sarah Huckabee Sanders admitir conluio com a Rússia.,gemma3,prompt2,gemini,prompt2,0.95
2170,Broncos' Brock Osweiler would be replacing Trevor Siemian as the starter,Brock Osweiler dos Broncos substituiria Trevor Siemian como titular.,Brock Osweiler dos Broncos substituiria Trevor Siemian como titular.,gemmaX,sem_prompt,gemma3,prompt2,0.95
2173,"This is a Michigan story, or is it? We need more Guns in Bars , churches and schools.","Esta é uma história de Michigan, ou será? Precisamos de mais armas em bares, igrejas e escolas.","Esta é uma história de Michigan, ou será? Precisamos de mais armas em bares, igrejas e escolas.",gemini,prompt2,gpt,prompt2,0.95
2173,"This is a Michigan story, or is it? We need more Guns in Bars , churches and schools.","Esta é uma história de Michigan, ou será? Precisamos de mais armas em bares, igrejas e escolas.","Esta é uma história de Michigan, ou será? Precisamos de mais armas em bares, igrejas e escolas.",gemini,prompt2,gpt,prompt4,0.95
2178,Egypt isn’t the country with the most Pyramids in the world—Sudan has more than 250,O Egito não é o país com mais pirâmides no mundo — o Sudão tem mais de 250.,O Egito não é o país com mais pirâmides no mundo — o Sudão tem mais de 250.,gemini,prompt2,gemini,prompt4,0.95
2189,Brandon Reilly deserves a shot as a Buffalo Bills starter,Brandon Reilly merece uma chance como titular do Buffalo Bills.,Brandon Reilly merece uma chance como titular do Buffalo Bills.,gpt,prompt2,gemma3,prompt2,0.95
2203,Bill Maher humiliates Donald Trump after threatening to nuke North Korea,Bill Maher humilha Donald Trump após ameaçar bombardear a Coreia do Norte.,Bill Maher humilha Donald Trump após ameaçar bombardear a Coreia do Norte.,gpt,prompt2,gemini,prompt2,0.95
2203,Bill Maher humiliates Donald Trump after threatening to nuke North Korea,Bill Maher humilha Donald Trump após ameaçar bombardear a Coreia do Norte.,Bill Maher humilha Donald Trump após ameaçar bombardear a Coreia do Norte.,gpt,prompt2,gemma3,prompt2,0.95
2208,"Chinese hotel is fined £1,700 for accepting Muslim guests during political Congress",Hotel chinês é multado em £1.700 por aceitar hóspedes muçulmanos durante Congresso político.,Hotel chinês é multado em £1.700 por aceitar hóspedes muçulmanos durante Congresso político.,gpt,prompt2,gemini,prompt2,0.95
2226,Photogallery - Why Andy Murray tennis fans should not ignore Tim Henman's comments,Fotogaleria - Por que os fãs de tênis de Andy Murray não devem ignorar os comentários de Tim Henman.,Fotogaleria - Por que os fãs de tênis de Andy Murray não devem ignorar os comentários de Tim Henman.,gemmaX,sem_prompt,gpt,prompt4,0.95
2240,White supremacist terrorists are protected from the laws that affect Islamic terrorists,Terroristas supremacistas brancos são protegidos das leis que afetam terroristas islâmicos.,Terroristas supremacistas brancos são protegidos das leis que afetam terroristas islâmicos.,gemini,prompt2,gemma3,prompt2,0.95
2257,"We Are the Democratic Party, How Can We Help You?","Somos o Partido Democrata, como podemos ajudar você?","Somos o Partido Democrata, como podemos ajudar você?",gemma3,prompt2,gemini,prompt2,0.95
2270,Donald Jr. violated Federal Law when coordinating with Wikileaks,Donald Jr. violou a lei federal ao coordenar com o Wikileaks.,Donald Jr. violou a lei federal ao coordenar com o Wikileaks.,gpt,prompt2,gemini,prompt2,0.95
2270,Donald Jr. violated Federal Law when coordinating with Wikileaks,Donald Jr. violou a lei federal ao coordenar com o Wikileaks.,Donald Jr. violou a lei federal ao coordenar com o Wikileaks.,gpt,prompt2,gemma3,prompt2,0.95
