indice,dataset,modelo,prompt,ingles_original,portugues_traduzido,label,xcomet_xl
1212,newsmet,gpt,prompt4,"‘Goodbye Pittsburgh Steelers, Burn In Hell’: Angry Fans Burn Gear Over National Anthem Protest +1","Adeus Pittsburgh Steelers, Queimem no Inferno: Fãs Furiosos Queimam Roupas em Protesto à Canção Nacional +1",0,2018
180,newsmet,gemma3,prompt4,Details Emerge Showing Violent History of Texas Church Shooter…,Detalhes vêm à tona revelando o passado truculento do atirador da igreja no Texas…,0,2017
1038,newsmet,gemini,prompt4,David Beckham Shows Off a Perfectly Accessorized Summer Suit,"David Beckham desfila com um traje de verão impecavelmente adornado.
",0,2016
616,newsmet,gemma3,prompt4,"FOX NEWS SUSPENDED ERIC BOLLING FOR ALLEGED ‘LEWD PICTURES’, BOLLING DENIES AND WILL PURSUE LEGAL ACTIONS",FOX NEWS AFROSTA ERIC BOLLING APÓS IMAGENS 'SUJAS' EMERGIR; BOLLING SE DEFENDE E BUSCARÁ AÇÃO LEGAL.,0,2016
438,newsmet,gemini,prompt4,WNBA team Seattle Storm raising money for baby butchers Planned Parenthood,"Seattle Storm, time da WNBA, arrecadando fundos para a Planned Parenthood, que pratica carnificina de bebês.
",0,2014
1848,newsmet,gpt,prompt4,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,0,2014
348,newsmet,gemma3,prompt4,Taylor Swift presents behind-the-scenes of ‘Look What You Made Me Do’,Taylor Swift revela os bastidores de ‘O Que Você Me Fez Fazer’.,0,2014
287,newsmet,gpt,prompt4,SAVAGES: Woman accused of adultery is caned in Sharia punishment in front of cheering mob in “moderate” Indonesia,"SÁDICOS: Mulher acusada de adultério é chicoteada em punição pela Sharia na frente de uma multidão aplaudindo na ""moderada"" Indonésia.",0,2013
1535,newsmet,gemini,prompt4,"Trump blames Texas mass shooting on mental illness. With 26 dead, it 'isn't a guns situation'","Trump joga a culpa do massacre no Texas na doença mental. Com 26 mortos, ""não é uma questão de armas"".
",0,2013
555,newsmet,gpt,prompt4,"Marijuana Grower Buys Entire California Town to Build ‘Pot Town, USA’","Cultivador de maconha compra cidade inteira da Califórnia para construir ‘Cidade da Maconha, EUA’",0,2012
1501,newsmet,gemini,prompt4,NEO – Saudi Arabia and Israel replace Syria with Lebanon as their next victim,"NEO – Arábia Saudita e Israel miram no Líbano, trocando a Síria por ele como próxima vítima.
",0,2012
1264,newsmet,gemini,prompt4,"Fearing the Worst, China Plans Refugee Camps on North Korean Border","Temendo o pior, China monta campos de refugiados na fronteira com a Coreia do Norte.
",0,2011
1942,newsmet,gemma3,prompt4,"Myanmar Military Report Blames ARSA for Rohingya Crisis, Acquitting Itself","Relatório Militar de Myanmar Esculapa a ARSA na Crise Rohingya, Livrando-se da Culpa.
",0,2011
2066,newsmet,gpt,prompt4,"Hillary Clinton Attacks Middle America, Calls For Elimination of Electoral College (VIDEO)","Hillary Clinton Ataca o Coração da América, Clama pela Eliminação do Colégio Eleitoral (VÍDEO)",0,2011
524,newsmet,gpt,prompt4,Arizona GFD Takes Possession of Newborn Fawn “Kidnapped” from Wild,Arizona GFD Toma Possessão do Fauninho “Raptado” da Natureza,0,2010
1692,newsmet,gemma3,prompt4,Brad refuses Angelina Jolie's invitation to trick-or-treat with the kids,Brad rejeitou o convite de Angelina Jolie para se juntar à molecada na pescaria de doces.,0,2010
2268,newsmet,gemma3,prompt4,Prince Harry and Meghan Markle are planning their wedding their way,"Eles estão arquitetando seu casamento à sua própria maneira.
",0,2009
2583,newsmet,gemini,prompt4,Photogallery - 'Westworld' season 2 trailer shows a violent robot uprising,"Photogallery - Trailer da segunda temporada de 'Westworld': a rebelião das máquinas, sangue nos olhos.
",0,2009
1507,newsmet,gpt,prompt4,Cartier Hosted a Lavish Takeover of Governors Island With Caviar and Diamonds,A Cartier Realizou uma Luxuosa Tomada da Ilha Governors com Caviar e Diamantes.,0,2008
886,newsmet,gemini,prompt4,"Immigrant youth rallied for DREAM Act in D.C., the streets—and outside Speaker Ryan's house","A juventude imigrante fez vibrar a esperança do DREAM Act em D.C., nas ruas — e na porta da casa do Deputado Ryan.
",0,2008
1056,newsmet,gemini,prompt4,"Russian Company Sells $$17,000 Fidget Spinners Made of Solid Gold","Empresa russa vende giradores de dedo de ouro maciço a US$ 17.000: ouro sobre rodas.
",0,2007
647,newsmet,gpt,prompt4,Trump just spent $24 million on upgraded refrigeration for Air Force One,Trump acabou de investir 24 milhões de dólares em um frescor renovado para o Air Force One.,0,2006
142,newsmet,gpt,prompt4,"Republican Tax Cut Would Benefit Wealthy and Corporations Most, Report Finds","Corte de Impostos Republicano Beneficiaria Mais os Ricos e as Corporações, Consta em Relatório.",0,2005
2174,newsmet,gemini,prompt4,Pagan shoppers vow to boycott Tesco over Christian family in Yuletide advert,"Clientes pagãos juram boicotar a Tesco por causa de uma família cristã em anúncio natalino.
",0,2003
2089,newsmet,gemma3,prompt4,VPNs pulled out by Apple in China and Russia signs banning of VPNs,"A Apple arrancou as VPNs, e a Rússia e a China fincaram placas de ""proibido"".
",0,2002
2567,newsmet,gemini,prompt4,Photogallery - Ottawa Senators sign John Oduya to a short-term deal in NHL contracts,"Senadores de Ottawa pescam John Oduya em acordo relâmpago.
",0,2002
1759,newsmet,gpt,prompt4,Blog: Sympathy for terrorists: State Department touts Palestinian charade,"Blog: Sympathy for terrorists: State Department touts Palestinian charade  
Simpatia pelos terroristas: Departamento de Estado exalta a farsa palestina",0,2002
259,newsmet,gemma3,prompt4,"Ivanka Trump draws largest audience to witness a speech in Tokyo, period.","Ivanka Trump atrai a maior multidão para testemunhar um discurso em Tóquio, ponto final.
",0,2001
370,newsmet,gpt,prompt4,This Hamptons Dinner Series Is Elevating the Reputation of Rosé,Esta Série de Jantares em Hamptons Está Elevando a Reputação do Rosé.,0,2000
983,newsmet,gemini,prompt4,Hurricane Irma Makes Landfall in Caribbean as Category 5 Storm,"Irma, a Fúria Furiosa, Desembarca no Caribe como um Monstro de Categoria 5.
",0,2000
2008,newsmet,gemma3,prompt4,Please Raise Your Hand If You’re Not a Sexual Predator (Audio),Levante a mão se você não for um abutre.,0,1999
946,newsmet,gemma3,prompt4,"Trump-CNN Meme Creator Apologizes, Reveals Video POTUS Tweeted ‘Was Not Original Post’","O criador do meme Trump-CNN pede desculpas, revela que o vídeo que o POTUS tuitou ""não era a posta original"".",0,1998
61,newsmet,gemini,prompt4,The Yankees Absolutely Own the Twins in the Postseason,"Os Yankees comem o Minnesota Twins no café da manhã na pós-temporada.
",0,1997
787,newsmet,gemini,prompt4,Betsy DeVos announces campus rape reforms this week and we should all be worried,"Betsy DeVos anuncia reformas sobre estupro em universidades esta semana, e todos deveríamos estar com a corda no pescoço.
",0,1996
1516,newsmet,gemma3,prompt4,"Gun Owners Need the NRA, and the NRA Needs You","Armeiros precisam da NRA, e a NRA precisa de vocês.",0,1996
2312,newsmet,gpt,prompt4,New poll offers deeper insight into what ails rural America,Nova pesquisa oferece um olhar mais profundo sobre o que aflige o interior da América.,0,1996
1671,newsmet,gemma3,prompt4,Watch As Sheriff Clarke Drops A 6 Word BOMBSHELL Live On Fox News…. EPIC,"Observe o Xerife Clarke soltar uma BOMBA de 6 palavras ao vivo na Fox News… ÉPICO.
",0,1995
434,newsmet,gemini,prompt4,Photogallery - Maybe they don’t hit you: 5 relationship emotional abuse tactics,"Fotogaleria - Talvez não te alcancem: 5 táticas de abuso emocional nos relacionamentos.
",0,1995
216,newsmet,gpt,prompt4,Photogallery - 'Dragon Ball Super' fans have uncovered the identity of the new Super Warrior,Galeria de Fotos - Fãs de 'Dragon Ball Super' descobriram a identidade do novo Guerreiro Super.,0,1995
2277,newsmet,gemini,prompt4,Twitter employee on last day at work deactivates Trump's account,"No último dia, funcionário do Twitter ""põe a cabeça a prêmio"" de Trump.
",0,1994
1676,newsmet,gemma3,prompt4,Students Criticize UCLA For Kicking Out Well-Rated Conservative Prof,Alunos Censuram a UCLA por Mandar para Exílio um Professor Conservador Bem Avaliado.,0,1994
277,newsmet,gemini,prompt4,Here's something to be thankful for: Obamacare enrollments still breaking records,"Eis algo para agradecer: os inscritos no Obamacare continuam batendo recordes.
",0,1992
617,newsmet,gemma3,prompt4,Trump blames Obama again for Russian hacking — but still refuses to do anything about it,"Trump culpa Obama outra vez pela invasão russa — mas ainda se recusa a dar o braço para torcer.
",0,1992
1149,newsmet,gpt,prompt4,"Photogallery - Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Galeria de Fotos - Verlander e Altuve conduzem os Astros em um passeio sobre os Red Sox no Jogo 1 da ALDS de 2017.,0,1992
1121,newsmet,gemini,prompt4,Photogallery - Anna Faris has 'Mom' star Allison Janney's full support amidst Chris Pratt split,"Fotogaleria - Anna Faris conta com o apoio inabalável de Allison Janney, sua colega de ""Mom"", em meio à separação de Chris Pratt.
",0,1991
1279,newsmet,gpt,prompt4,"Tucked Into the Tax Bill, a Plan to Help Distressed America","Enfiado na conta tributária, um plano para ajudar a América em apuros.",0,1991
1244,newsmet,gemma3,prompt4,CA Assembly Considers Bill to Delay Start of Public Schools to 8:30,"Assembleia da Califórnia Avalia Proposta para Empurrar o Sino das Escolas Públicas para Mais Tarde, para as 8h30.",0,1990
1953,newsmet,gemma3,prompt4,XS Sights illuminates the night with F8 Night Sights,Desvenda a noite com os F8.,0,1989
1397,newsmet,gpt,prompt4,Photogallery - Boog Powell tearing it up for Oakland Athletics,Galeria de Fotos - Boog Powell arrasando pelos Athletics de Oakland.,0,1989
59,newsmet,gemma3,prompt4,Women’s March co-president responds to apologist for white nationalist patriarchy who questioned group’s ties,A co-presidente da Marcha das Mulheres responde a um apologista da patriarquia nacionalista branca que questionou os laços do grupo.,0,1988
585,newsmet,gpt,prompt4,Dean Unglert of 'The Bachelorette' has found love with 'Bachelor' alumni.,"Dean Unglert, de 'The Bachelorette', encontrou o amor entre os ex-participantes de 'The Bachelor'.",0,1987
926,newsmet,gemma3,prompt4,Back to Saturn? Five Missions Proposed to Follow Cassini,Retorno a Saturno: Cinco Missões para Dar Seguimento a Cassini.,0,1987
1143,newsmet,gemini,prompt4,Ten Commandments monument in AK defaced less than 24 hours after installation,"Os Dez Mandamentos, erguidos no Alasca, amanheceram profanados, espezinhados em menos de um dia.
",0,1986
23,newsmet,gpt,prompt4,Vice President Pence Makes Case for Healthcare Repeal Bill in Kentucky,O Vice-Presidente Pence Defende o Projeto de Lei para Revogação da Saúde em Kentucky.,0,1985
861,newsmet,gemini,prompt4,Illegal Immigrant Faces Federal Charges in Kate Steinle's Death,"Imigrante em situação irregular encara a forca da lei federal na morte de Kate Steinle.
",0,1985
743,newsmet,gemma3,prompt4,Why Are Our Most Important Teachers Paid the Least?,"Por que quem nos guia na jornada mais essencial recebe a menor recompensa?
",0,1984
2427,newsmet,gemini,prompt4,Photogallery - Xbox shows off its powerful Project Scorpio Xbox Development Kit in new video,"Fotogaleria - Xbox exibe seu formidável Kit de Desenvolvimento do Project Scorpio em novo vídeo.
",0,1984
442,newsmet,gpt,prompt4,"Trump tweets GIF of him hitting Hillary Clinton with golf ball, Twitter erupts","GIF de Trump acertando Hillary Clinton com uma bola de golfe, Twitter explode.",0,1984
2264,newsmet,gemma3,prompt4,Fox pundit says Trump failed to redeem himself: ‘It’s impossible to be a good Jew and support Donald Trump’,"Analista da Fox sentencia: Trump não se resgatou; ""é impossível ser judeu decente e apoiar Donald Trump"".",0,1983
294,newsmet,gemini,prompt4,"Gov't reports November gain of 228,000 jobs, unemployment rate at 4.1%, wages still stuck","Relatório oficial: novembro com fôlego de 228 mil empregos, taxa de desemprego em 4,1%, salários ainda patinando.
",0,1982
1924,newsmet,gemma3,prompt4,People are noticing the coffee mug in subtweet king James Comey’s Christmas tree picture,"As pessoas estão reparando na caneca na árvore de Natal do rei subtuítero James Comey.
",0,1982
1806,newsmet,gemini,prompt4,Court: Texas Can Enforce More of 'Sanctuary Cities' Law,"Corte: Texas Pode Apertar o Cerco Contra Leis de 'Cidades Santuário'
",0,1981
1865,newsmet,gpt,prompt4,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,0,1981
857,newsmet,gemma3,prompt4,"They Quietly Left the Church, but the Sexual Abuse Continued","Silenciosamente, abandonaram a igreja, mas a ferida persistiu.",0,1980
239,newsmet,gemma3,prompt4,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para TDAH disparou 345% entre jovens mulheres em 12 anos, segundo o CDC, semeando defeitos desde a aurora.",0,1979
2458,newsmet,gemini,prompt4,The Rolling Stones Are Recording Their First New Album in 12 Years,"Os Rolling Stones estão aprontando um disco novo depois de doze anos no ostracismo.
",0,1979
2492,newsmet,gemma3,prompt4,Photogallery - Apple plans to build an Iowa data center that fully runs with renewable energy,"Galeria de Fotos - A Apple projeta erguer um centro de dados em Iowa alimentado inteiramente por energia renovável, um farol digital movido a vento e sol.
",0,1978
731,newsmet,gemini,prompt4,OUCH! GOP Rep. reminds Obama what he ‘left out’ of his DACA statement,"Aí! Deputado Republicano cutuca Obama sobre o que ele 'esqueceu' de mencionar no pronunciamento sobre DACA.
",0,1977
1947,newsmet,gpt,prompt4,Senators Klobuchar and Warner demonstrate how easily the Russians could hijack Facebook ads,Os senadores Klobuchar e Warner demonstram como é simples para os russos tomarem o controle dos anúncios do Facebook.,0,1977
1354,newsmet,gemini,prompt4,Photogallery - Sony is reducing the prices of its PlayStation VR bundles,"A Sony está podando os preços dos seus pacotes de PlayStation VR.
",0,1976
1326,newsmet,gemma3,prompt4,Police chiefs association refutes Trump’s speech that endorsed officer brutality,"A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.
",0,1976
2471,newsmet,gemma3,prompt4,GMO Apples That Do Not Brown Have Hit Stores,Maçãs geneticamente modificadas que desafiam o tempo chegaram às prateleiras.,0,1975
159,newsmet,gemini,prompt4,Trump spreads fake news about Obama in the Philippines,"Trump espalha notícias falsas sobre Obama nas Filipinas.
",0,1975
425,newsmet,gemini,prompt4,President Trump defends Melania's fashion on her foreign visits,"Trump defende a moda de Melania em suas viagens ao exterior, vestindo a camisa.
",0,1973
1250,newsmet,gpt,prompt4,North Fork’s First Designer Hotel Makes a Splash on the Sound,O Primeiro Hotel Designer de North Fork Faz Ondas no Som.,0,1972
638,newsmet,gemini,prompt4,Photogallery - Jill Duggar's husband Derick Dillard has angered feminists all around the world,"A ira de Derick Dillard, marido de Jill Duggar, incendiou o mundo feminista.
",0,1972
2535,newsmet,gemma3,prompt4,McConnell won't let his senators face constituents until the end of August,"McConnell não deixará seus senadores encararem a cara do povo antes de agosto findar.
",0,1971
